trip_seconds,trip_miles,_#NO_CLASS#_
0.047619,0.039000,-1
0.002506,0.001000,-1
0.032581,0.013000,-1
0.007519,0.003000,-1
0.027569,0.010000,-1
0.027569,0.010000,-1
0.027569,0.009000,-1
0.022556,0.007000,-1
0.097744,0.156000,-1
0.042607,0.013000,-1
0.032581,0.018000,-1
0.042607,0.050000,-1
0.092732,0.047000,-1
0.027569,0.008000,-1
0.017544,0.013000,-1
0.027569,0.016000,-1
0.057644,0.031000,-1
0.162907,0.175000,-1
0.042607,0.010000,-1
0.022556,0.011000,-1
0.027569,0.008000,-1
0.037594,0.044000,-1
0.087719,0.045000,-1
0.077694,0.046000,-1
0.037594,0.009000,-1
0.022556,0.014000,-1
0.052632,0.012000,-1
0.052632,0.026000,-1
0.097744,0.171000,-1
0.017544,0.008000,-1
0.087719,0.060000,-1
0.082707,0.053000,-1
0.037594,0.009000,-1
0.107769,0.028000,-1
0.032581,0.013000,-1
0.172932,0.186000,-1
0.062657,0.021000,-1
0.017544,0.005000,-1
0.027569,0.013000,-1
0.052632,0.030000,-1
0.017544,0.008000,-1
0.062657,0.026000,-1
0.002506,0.001000,-1
0.037594,0.037000,-1
0.052632,0.011000,-1
0.022556,0.011000,-1
0.072682,0.035000,-1
0.057644,0.013000,-1
0.012531,0.005000,-1
0.057644,0.025000,-1
0.067669,0.065000,-1
0.052632,0.028000,-1
0.007519,0.003000,-1
0.017544,0.005000,-1
0.112782,0.040000,-1
0.052632,0.012000,-1
0.032581,0.017000,-1
0.052632,0.044000,-1
0.022556,0.008000,-1
0.052632,0.036000,-1
0.067669,0.012000,-1
0.022556,0.013000,-1
0.082707,0.043000,-1
0.007519,0.006000,-1
0.062657,0.043000,-1
0.037594,0.010000,-1
0.052632,0.026000,-1
0.027569,0.017000,-1
0.077694,0.033000,-1
0.072682,0.054000,-1
0.007519,0.006000,-1
0.253133,0.179000,-1
0.042607,0.008000,-1
0.032581,0.017000,-1
0.047619,0.023000,-1
0.092732,0.030000,-1
0.027569,0.007000,-1
0.022556,0.006000,-1
0.017544,0.007000,-1
0.253133,0.150000,-1
0.042607,0.021000,-1
0.047619,0.016000,-1
0.032581,0.011000,-1
0.032581,0.011000,-1
0.062657,0.046000,-1
0.127820,0.092000,-1
0.057644,0.025000,-1
0.112782,0.175000,-1
0.027569,0.012000,-1
0.037594,0.024000,-1
0.032581,0.013000,-1
0.012531,0.008000,-1
0.012531,0.005000,-1
0.037594,0.019000,-1
0.047619,0.009000,-1
0.037594,0.014000,-1
0.037594,0.014000,-1
0.052632,0.021000,-1
0.012531,0.008000,-1
0.002506,0.003000,-1
0.142857,0.042000,-1
0.037594,0.007000,-1
0.027569,0.028000,-1
0.032581,0.009000,-1
0.027569,0.007000,-1
0.027569,0.010000,-1
0.087719,0.014000,-1
0.037594,0.012000,-1
0.037594,0.024000,-1
0.042607,0.023000,-1
0.067669,0.023000,-1
0.017544,0.005000,-1
0.022556,0.013000,-1
0.072682,0.037000,-1
0.032581,0.007000,-1
0.223058,0.179000,-1
0.027569,0.016000,-1
0.122807,0.177000,-1
0.007519,0.005000,-1
0.027569,0.011000,-1
0.017544,0.006000,-1
0.132832,0.163000,-1
0.042607,0.011000,-1
0.097744,0.130000,-1
0.092732,0.061000,-1
0.042607,0.021000,-1
0.062657,0.029000,-1
0.037594,0.011000,-1
0.022556,0.015000,-1
0.187970,0.197000,-1
0.042607,0.011000,-1
0.032581,0.021000,-1
0.042607,0.016000,-1
0.037594,0.023000,-1
0.097744,0.058000,-1
0.092732,0.032000,-1
0.017544,0.006000,-1
0.037594,0.018000,-1
0.027569,0.015000,-1
0.162907,0.171000,-1
0.017544,0.004000,-1
0.042607,0.015000,-1
0.062657,0.047000,-1
0.027569,0.011000,-1
0.157895,0.116000,-1
0.037594,0.020000,-1
0.037594,0.016000,-1
0.037594,0.034000,-1
0.007519,0.004000,-1
0.037594,0.011000,-1
0.032581,0.011000,-1
0.042607,0.038000,-1
0.017544,0.008000,-1
0.062657,0.032000,-1
0.012531,0.005000,-1
0.072682,0.031000,-1
0.097744,0.042000,-1
0.032581,0.017000,-1
0.027569,0.013000,-1
0.052632,0.027000,-1
0.107769,0.049000,-1
0.047619,0.024000,-1
0.057644,0.039000,-1
0.032581,0.015000,-1
0.027569,0.007000,-1
0.027569,0.014000,-1
0.017544,0.005000,-1
0.022556,0.014000,-1
0.047619,0.035000,-1
0.092732,0.060000,-1
0.102757,0.174000,-1
0.052632,0.047000,-1
0.017544,0.006000,-1
0.022556,0.014000,-1
0.012531,0.008000,-1
0.022556,0.006000,-1
0.072682,0.064000,-1
0.132832,0.059000,-1
0.052632,0.021000,-1
0.127820,0.034000,-1
0.057644,0.012000,-1
0.062657,0.051000,-1
0.137845,0.153000,-1
0.052632,0.019000,-1
0.087719,0.084000,-1
0.017544,0.010000,-1
0.062657,0.053000,-1
0.017544,0.007000,-1
0.032581,0.016000,-1
0.057644,0.010000,-1
0.052632,0.024000,-1
0.017544,0.011000,-1
0.087719,0.043000,-1
0.087719,0.059000,-1
0.027569,0.005000,-1
0.062657,0.065000,-1
0.022556,0.011000,-1
0.042607,0.061000,-1
0.027569,0.012000,-1
0.167920,0.175000,-1
0.032581,0.022000,-1
0.047619,0.012000,-1
0.037594,0.017000,-1
0.062657,0.036000,-1
0.057644,0.032000,-1
0.107769,0.126000,-1
0.037594,0.042000,-1
0.042607,0.026000,-1
0.017544,0.006000,-1
0.027569,0.016000,-1
0.017544,0.005000,-1
0.007519,0.002000,-1
0.062657,0.052000,-1
0.047619,0.022000,-1
0.177945,0.190000,-1
0.037594,0.011000,-1
0.047619,0.021000,-1
0.067669,0.036000,-1
0.052632,0.023000,-1
0.012531,0.008000,-1
0.007519,0.004000,-1
0.032581,0.011000,-1
0.022556,0.013000,-1
0.122807,0.097000,-1
0.002506,0.003000,-1
0.027569,0.008000,-1
0.047619,0.013000,-1
0.102757,0.048000,-1
0.037594,0.015000,-1
0.047619,0.013000,-1
0.268170,0.179000,-1
0.107769,0.174000,-1
0.012531,0.006000,-1
0.012531,0.010000,-1
0.062657,0.044000,-1
0.022556,0.022000,-1
0.072682,0.074000,-1
0.067669,0.054000,-1
0.047619,0.032000,-1
0.042607,0.021000,-1
0.077694,0.041000,-1
0.162907,0.173000,-1
0.072682,0.068000,-1
0.012531,0.005000,-1
0.017544,0.004000,-1
0.037594,0.012000,-1
0.017544,0.008000,-1
0.027569,0.013000,-1
0.012531,0.008000,-1
0.027569,0.015000,-1
0.017544,0.007000,-1
0.077694,0.066000,-1
0.047619,0.041000,-1
0.032581,0.028000,-1
0.022556,0.008000,-1
0.077694,0.050000,-1
0.052632,0.031000,-1
0.047619,0.014000,-1
0.032581,0.018000,-1
0.032581,0.015000,-1
0.052632,0.016000,-1
0.142857,0.145000,-1
0.017544,0.006000,-1
0.122807,0.113000,-1
0.047619,0.017000,-1
0.082707,0.032000,-1
0.117794,0.179000,-1
0.007519,0.006000,-1
0.087719,0.033000,-1
0.122807,0.084000,-1
0.032581,0.009000,-1
0.092732,0.026000,-1
0.027569,0.008000,-1
0.097744,0.172000,-1
0.102757,0.074000,-1
0.052632,0.035000,-1
0.102757,0.099000,-1
0.012531,0.006000,-1
0.042607,0.014000,-1
0.042607,0.017000,-1
0.027569,0.011000,-1
0.047619,0.045000,-1
0.012531,0.003000,-1
0.037594,0.007000,-1
0.027569,0.012000,-1
0.042607,0.015000,-1
0.122807,0.021000,-1
0.042607,0.041000,-1
0.027569,0.008000,-1
0.037594,0.019000,-1
0.042607,0.021000,-1
0.037594,0.022000,-1
0.057644,0.035000,-1
0.032581,0.011000,-1
0.042607,0.017000,-1
0.032581,0.014000,-1
0.012531,0.007000,-1
0.032581,0.012000,-1
0.077694,0.096000,-1
0.037594,0.015000,-1
0.027569,0.033000,-1
0.047619,0.017000,-1
0.017544,0.012000,-1
0.007519,0.005000,-1
0.087719,0.027000,-1
0.022556,0.010000,-1
0.027569,0.017000,-1
0.042607,0.034000,-1
0.027569,0.012000,-1
0.027569,0.008000,-1
0.057644,0.025000,-1
0.067669,0.028000,-1
0.052632,0.023000,-1
0.037594,0.023000,-1
0.062657,0.057000,-1
0.027569,0.018000,-1
0.032581,0.013000,-1
0.092732,0.051000,-1
0.037594,0.010000,-1
0.102757,0.073000,-1
0.057644,0.042000,-1
0.117794,0.167000,-1
0.057644,0.022000,-1
0.032581,0.021000,-1
0.052632,0.029000,-1
0.037594,0.012000,-1
0.102757,0.047000,-1
0.037594,0.012000,-1
0.007519,0.005000,-1
0.057644,0.073000,-1
0.042607,0.014000,-1
0.047619,0.025000,-1
0.032581,0.044000,-1
0.062657,0.018000,-1
0.092732,0.061000,-1
0.032581,0.009000,-1
0.017544,0.006000,-1
0.032581,0.020000,-1
0.012531,0.006000,-1
0.052632,0.020000,-1
0.147870,0.178000,-1
0.087719,0.083000,-1
0.032581,0.014000,-1
0.042607,0.021000,-1
0.042607,0.011000,-1
0.022556,0.010000,-1
0.052632,0.034000,-1
0.032581,0.008000,-1
0.022556,0.009000,-1
0.017544,0.011000,-1
0.037594,0.019000,-1
0.017544,0.007000,-1
0.022556,0.011000,-1
0.072682,0.057000,-1
0.077694,0.057000,-1
0.032581,0.022000,-1
0.022556,0.008000,-1
0.022556,0.012000,-1
0.137845,0.071000,-1
0.027569,0.009000,-1
0.022556,0.007000,-1
0.077694,0.072000,-1
0.017544,0.014000,-1
0.007519,0.004000,-1
0.007519,0.003000,-1
0.037594,0.014000,-1
0.052632,0.018000,-1
0.027569,0.010000,-1
0.037594,0.007000,-1
0.017544,0.003000,-1
0.052632,0.019000,-1
0.022556,0.013000,-1
0.027569,0.011000,-1
0.268170,0.179000,-1
0.097744,0.061000,-1
0.032581,0.016000,-1
0.072682,0.049000,-1
0.042607,0.021000,-1
0.047619,0.029000,-1
0.087719,0.037000,-1
0.012531,0.007000,-1
0.012531,0.006000,-1
0.102757,0.174000,-1
0.042607,0.023000,-1
0.007519,0.004000,-1
0.082707,0.035000,-1
0.052632,0.072000,-1
0.017544,0.007000,-1
0.097744,0.056000,-1
0.047619,0.023000,-1
0.022556,0.011000,-1
0.037594,0.011000,-1
0.027569,0.016000,-1
0.087719,0.076000,-1
0.032581,0.014000,-1
0.022556,0.005000,-1
0.052632,0.026000,-1
0.022556,0.014000,-1
0.107769,0.057000,-1
0.007519,0.006000,-1
0.102757,0.126000,-1
0.027569,0.013000,-1
0.092732,0.052000,-1
0.047619,0.016000,-1
0.012531,0.007000,-1
0.067669,0.043000,-1
0.017544,0.010000,-1
0.062657,0.041000,-1
0.022556,0.013000,-1
0.127820,0.112000,-1
0.032581,0.013000,-1
0.102757,0.174000,-1
0.052632,0.025000,-1
0.007519,0.015000,-1
0.077694,0.057000,-1
0.032581,0.006000,-1
0.042607,0.040000,-1
0.037594,0.021000,-1
0.027569,0.015000,-1
0.052632,0.022000,-1
0.062657,0.037000,-1
0.007519,0.005000,-1
0.002506,0.005000,-1
0.037594,0.013000,-1
0.072682,0.060000,-1
0.037594,0.017000,-1
0.097744,0.049000,-1
0.032581,0.013000,-1
0.062657,0.060000,-1
0.213033,0.180000,-1
0.042607,0.024000,-1
0.042607,0.014000,-1
0.017544,0.008000,-1
0.027569,0.023000,-1
0.077694,0.033000,-1
0.147870,0.172000,-1
0.057644,0.028000,-1
0.027569,0.011000,-1
0.042607,0.016000,-1
0.037594,0.028000,-1
0.017544,0.008000,-1
0.017544,0.007000,-1
0.077694,0.017000,-1
0.082707,0.030000,-1
0.077694,0.026000,-1
0.012531,0.008000,-1
0.052632,0.045000,-1
0.037594,0.019000,-1
0.052632,0.011000,-1
0.027569,0.015000,-1
0.042607,0.016000,-1
0.052632,0.030000,-1
0.092732,0.089000,-1
0.032581,0.009000,-1
0.037594,0.021000,-1
0.037594,0.022000,-1
0.012531,0.007000,-1
0.007519,0.005000,-1
0.017544,0.008000,-1
0.162907,0.144000,-1
0.037594,0.018000,-1
0.072682,0.036000,-1
0.087719,0.058000,-1
0.082707,0.064000,-1
0.062657,0.021000,-1
0.032581,0.009000,-1
0.017544,0.008000,-1
0.032581,0.011000,-1
0.012531,0.004000,-1
0.182957,0.030000,-1
0.072682,0.021000,-1
0.057644,0.045000,-1
0.022556,0.016000,-1
0.037594,0.021000,-1
0.047619,0.022000,-1
0.072682,0.040000,-1
0.027569,0.014000,-1
0.012531,0.007000,-1
0.122807,0.098000,-1
0.022556,0.012000,-1
0.077694,0.037000,-1
0.022556,0.011000,-1
0.012531,0.004000,-1
0.027569,0.015000,-1
0.077694,0.035000,-1
0.047619,0.021000,-1
0.017544,0.013000,-1
0.047619,0.035000,-1
0.037594,0.016000,-1
0.047619,0.046000,-1
0.077694,0.039000,-1
0.052632,0.026000,-1
0.142857,0.169000,-1
0.012531,0.004000,-1
0.037594,0.024000,-1
0.032581,0.011000,-1
0.112782,0.037000,-1
0.187970,0.172000,-1
0.097744,0.171000,-1
0.017544,0.007000,-1
0.042607,0.017000,-1
0.052632,0.025000,-1
0.037594,0.014000,-1
0.037594,0.018000,-1
0.037594,0.013000,-1
0.002506,0.001000,-1
0.152882,0.034000,-1
0.067669,0.028000,-1
0.037594,0.020000,-1
0.042607,0.014000,-1
0.037594,0.028000,-1
0.077694,0.074000,-1
0.037594,0.016000,-1
0.057644,0.028000,-1
0.067669,0.039000,-1
0.022556,0.011000,-1
0.032581,0.014000,-1
0.062657,0.029000,-1
0.012531,0.005000,-1
0.007519,0.002000,-1
0.067669,0.026000,-1
0.042607,0.018000,-1
0.057644,0.030000,-1
0.082707,0.038000,-1
0.027569,0.010000,-1
0.017544,0.009000,-1
0.052632,0.015000,-1
0.017544,0.007000,-1
0.017544,0.007000,-1
0.052632,0.031000,-1
0.077694,0.054000,-1
0.042607,0.018000,-1
0.022556,0.009000,-1
0.067669,0.049000,-1
0.057644,0.023000,-1
0.042607,0.015000,-1
0.027569,0.014000,-1
0.007519,0.006000,-1
0.042607,0.023000,-1
0.032581,0.008000,-1
0.057644,0.042000,-1
0.047619,0.018000,-1
0.037594,0.014000,-1
0.017544,0.007000,-1
0.032581,0.076000,-1
0.112782,0.051000,-1
0.032581,0.005000,-1
0.077694,0.044000,-1
0.037594,0.031000,-1
0.027569,0.042000,-1
0.062657,0.045000,-1
0.012531,0.006000,-1
0.022556,0.009000,-1
0.057644,0.069000,-1
0.032581,0.014000,-1
0.037594,0.015000,-1
0.037594,0.015000,-1
0.182957,0.047000,-1
0.047619,0.023000,-1
0.032581,0.013000,-1
0.077694,0.013000,-1
0.042607,0.037000,-1
0.067669,0.026000,-1
0.072682,0.065000,-1
0.037594,0.022000,-1
0.032581,0.033000,-1
0.047619,0.023000,-1
0.017544,0.008000,-1
0.017544,0.013000,-1
0.047619,0.014000,-1
0.052632,0.043000,-1
0.027569,0.008000,-1
0.052632,0.013000,-1
0.037594,0.015000,-1
0.047619,0.024000,-1
0.027569,0.009000,-1
0.027569,0.016000,-1
0.062657,0.021000,-1
0.027569,0.015000,-1
0.017544,0.017000,-1
0.007519,0.004000,-1
0.082707,0.027000,-1
0.012531,0.005000,-1
0.037594,0.026000,-1
0.037594,0.014000,-1
0.032581,0.018000,-1
0.087719,0.032000,-1
0.037594,0.033000,-1
0.047619,0.025000,-1
0.102757,0.044000,-1
0.037594,0.012000,-1
0.072682,0.028000,-1
0.017544,0.007000,-1
0.022556,0.016000,-1
0.117794,0.173000,-1
0.022556,0.009000,-1
0.032581,0.010000,-1
0.022556,0.011000,-1
0.037594,0.011000,-1
0.022556,0.007000,-1
0.052632,0.025000,-1
0.027569,0.011000,-1
0.077694,0.040000,-1
0.082707,0.038000,-1
0.092732,0.041000,-1
0.067669,0.090000,-1
0.037594,0.015000,-1
0.017544,0.004000,-1
0.027569,0.010000,-1
0.057644,0.049000,-1
0.132832,0.136000,-1
0.047619,0.029000,-1
0.032581,0.009000,-1
0.022556,0.014000,-1
0.007519,0.006000,-1
0.172932,0.172000,-1
0.052632,0.058000,-1
0.032581,0.010000,-1
0.037594,0.011000,-1
0.067669,0.025000,-1
0.062657,0.028000,-1
0.052632,0.050000,-1
0.032581,0.016000,-1
0.032581,0.007000,-1
0.032581,0.019000,-1
0.067669,0.088000,-1
0.037594,0.019000,-1
0.032581,0.017000,-1
0.042607,0.028000,-1
0.057644,0.013000,-1
0.022556,0.015000,-1
0.072682,0.052000,-1
0.047619,0.017000,-1
0.027569,0.014000,-1
0.172932,0.170000,-1
0.102757,0.080000,-1
0.092732,0.050000,-1
0.037594,0.014000,-1
0.022556,0.010000,-1
0.197995,0.160000,-1
0.062657,0.027000,-1
0.027569,0.009000,-1
0.012531,0.010000,-1
0.017544,0.004000,-1
0.032581,0.014000,-1
0.042607,0.012000,-1
0.012531,0.003000,-1
0.057644,0.007000,-1
0.122807,0.166000,-1
0.012531,0.005000,-1
0.177945,0.173000,-1
0.032581,0.017000,-1
0.157895,0.158000,-1
0.062657,0.019000,-1
0.127820,0.175000,-1
0.052632,0.018000,-1
0.042607,0.016000,-1
0.022556,0.008000,-1
0.072682,0.074000,-1
0.112782,0.172000,-1
0.042607,0.025000,-1
0.017544,0.004000,-1
0.032581,0.015000,-1
0.057644,0.012000,-1
0.177945,0.115000,-1
0.062657,0.031000,-1
0.037594,0.016000,-1
0.027569,0.008000,-1
0.042607,0.022000,-1
0.022556,0.007000,-1
0.037594,0.006000,-1
0.152882,0.128000,-1
0.017544,0.009000,-1
0.032581,0.013000,-1
0.052632,0.038000,-1
0.022556,0.008000,-1
0.067669,0.072000,-1
0.062657,0.069000,-1
0.042607,0.016000,-1
0.037594,0.014000,-1
0.067669,0.028000,-1
0.057644,0.053000,-1
0.082707,0.047000,-1
0.167920,0.126000,-1
0.067669,0.050000,-1
0.027569,0.016000,-1
0.007519,0.006000,-1
0.002506,0.002000,-1
0.012531,0.010000,-1
0.042607,0.019000,-1
0.022556,0.007000,-1
0.007519,0.004000,-1
0.017544,0.015000,-1
0.022556,0.010000,-1
0.017544,0.008000,-1
0.017544,0.007000,-1
0.032581,0.015000,-1
0.027569,0.012000,-1
0.027569,0.010000,-1
0.012531,0.004000,-1
0.022556,0.008000,-1
0.027569,0.010000,-1
0.022556,0.009000,-1
0.057644,0.042000,-1
0.057644,0.029000,-1
0.027569,0.012000,-1
0.052632,0.033000,-1
0.047619,0.053000,-1
0.037594,0.022000,-1
0.162907,0.254000,-1
0.127820,0.014000,-1
0.092732,0.042000,-1
0.017544,0.008000,-1
0.112782,0.057000,-1
0.012531,0.078000,-1
0.017544,0.003000,-1
0.032581,0.020000,-1
0.027569,0.018000,-1
0.042607,0.018000,-1
0.087719,0.175000,-1
0.047619,0.024000,-1
0.022556,0.012000,-1
0.037594,0.009000,-1
0.037594,0.017000,-1
0.142857,0.145000,-1
0.177945,0.166000,-1
0.027569,0.017000,-1
0.147870,0.166000,-1
0.037594,0.009000,-1
0.002506,0.002000,-1
0.027569,0.008000,-1
0.082707,0.045000,-1
0.037594,0.021000,-1
0.012531,0.006000,-1
0.122807,0.104000,-1
0.027569,0.017000,-1
0.017544,0.010000,-1
0.022556,0.008000,-1
0.082707,0.034000,-1
0.107769,0.128000,-1
0.037594,0.016000,-1
0.032581,0.012000,-1
0.022556,0.012000,-1
0.062657,0.072000,-1
0.027569,0.008000,-1
0.007519,0.004000,-1
0.102757,0.095000,-1
0.132832,0.053000,-1
0.042607,0.016000,-1
0.017544,0.008000,-1
0.037594,0.008000,-1
0.032581,0.014000,-1
0.047619,0.025000,-1
0.012531,0.005000,-1
0.122807,0.136000,-1
0.067669,0.045000,-1
0.157895,0.165000,-1
0.052632,0.030000,-1
0.097744,0.046000,-1
0.032581,0.011000,-1
0.032581,0.010000,-1
0.017544,0.007000,-1
0.047619,0.042000,-1
0.037594,0.023000,-1
0.022556,0.008000,-1
0.052632,0.028000,-1
0.007519,0.003000,-1
0.197995,0.173000,-1
0.032581,0.013000,-1
0.007519,0.003000,-1
0.037594,0.022000,-1
0.037594,0.012000,-1
0.037594,0.022000,-1
0.012531,0.005000,-1
0.107769,0.160000,-1
0.007519,0.005000,-1
0.057644,0.045000,-1
0.047619,0.015000,-1
0.067669,0.038000,-1
0.087719,0.091000,-1
0.007519,0.004000,-1
0.062657,0.035000,-1
0.187970,0.179000,-1
0.077694,0.021000,-1
0.062657,0.043000,-1
0.042607,0.037000,-1
0.223058,0.128000,-1
0.022556,0.011000,-1
0.022556,0.014000,-1
0.047619,0.026000,-1
0.072682,0.052000,-1
0.022556,0.010000,-1
0.067669,0.125000,-1
0.047619,0.018000,-1
0.032581,0.013000,-1
0.042607,0.021000,-1
0.022556,0.015000,-1
0.027569,0.024000,-1
0.027569,0.013000,-1
0.082707,0.103000,-1
0.037594,0.021000,-1
0.062657,0.028000,-1
0.022556,0.011000,-1
0.007519,0.004000,-1
0.032581,0.010000,-1
0.012531,0.004000,-1
0.077694,0.040000,-1
0.067669,0.030000,-1
0.052632,0.023000,-1
0.017544,0.009000,-1
0.052632,0.030000,-1
0.147870,0.046000,-1
0.022556,0.008000,-1
0.042607,0.005000,-1
0.037594,0.013000,-1
0.122807,0.172000,-1
0.037594,0.083000,-1
0.062657,0.049000,-1
0.057644,0.030000,-1
0.092732,0.042000,-1
0.152882,0.139000,-1
0.037594,0.018000,-1
0.012531,0.007000,-1
0.187970,0.183000,-1
0.032581,0.016000,-1
0.087719,0.086000,-1
0.057644,0.073000,-1
0.017544,0.011000,-1
0.027569,0.009000,-1
0.087719,0.040000,-1
0.027569,0.023000,-1
0.062657,0.022000,-1
0.042607,0.014000,-1
0.012531,0.003000,-1
0.052632,0.036000,-1
0.017544,0.009000,-1
0.067669,0.042000,-1
0.112782,0.142000,-1
0.092732,0.072000,-1
0.017544,0.007000,-1
0.037594,0.019000,-1
0.213033,0.176000,-1
0.087719,0.026000,-1
0.057644,0.062000,-1
0.047619,0.029000,-1
0.037594,0.016000,-1
0.072682,0.082000,-1
0.032581,0.007000,-1
0.047619,0.020000,-1
0.047619,0.014000,-1
0.082707,0.042000,-1
0.027569,0.015000,-1
0.197995,0.027000,-1
0.127820,0.176000,-1
0.027569,0.008000,-1
0.067669,0.027000,-1
0.042607,0.021000,-1
0.017544,0.007000,-1
0.042607,0.014000,-1
0.022556,0.009000,-1
0.032581,0.022000,-1
0.017544,0.012000,-1
0.067669,0.041000,-1
0.067669,0.047000,-1
0.062657,0.026000,-1
0.022556,0.008000,-1
0.082707,0.061000,-1
0.052632,0.034000,-1
0.027569,0.009000,-1
0.037594,0.034000,-1
0.087719,0.063000,-1
0.022556,0.013000,-1
0.027569,0.008000,-1
0.022556,0.013000,-1
0.027569,0.011000,-1
0.047619,0.020000,-1
0.107769,0.172000,-1
0.017544,0.008000,-1
0.052632,0.020000,-1
0.057644,0.032000,-1
0.062657,0.026000,-1
0.037594,0.022000,-1
0.062657,0.031000,-1
0.027569,0.014000,-1
0.117794,0.174000,-1
0.022556,0.013000,-1
0.012531,0.005000,-1
0.037594,0.016000,-1
0.022556,0.005000,-1
0.062657,0.017000,-1
0.067669,0.040000,-1
0.162907,0.034000,-1
0.042607,0.017000,-1
0.072682,0.043000,-1
0.027569,0.014000,-1
0.007519,0.004000,-1
0.142857,0.057000,-1
0.027569,0.011000,-1
0.027569,0.001000,-1
0.062657,0.043000,-1
0.007519,0.005000,-1
0.022556,0.005000,-1
0.097744,0.039000,-1
0.027569,0.027000,-1
0.152882,0.056000,-1
0.012531,0.009000,-1
0.127820,0.067000,-1
0.042607,0.021000,-1
0.002506,0.003000,-1
0.127820,0.038000,-1
0.032581,0.012000,-1
0.007519,0.003000,-1
0.032581,0.029000,-1
0.022556,0.013000,-1
0.052632,0.023000,-1
0.062657,0.025000,-1
0.057644,0.072000,-1
0.097744,0.051000,-1
0.037594,0.011000,-1
0.042607,0.015000,-1
0.032581,0.008000,-1
0.042607,0.014000,-1
0.032581,0.014000,-1
0.052632,0.024000,-1
0.017544,0.005000,-1
0.022556,0.009000,-1
0.032581,0.013000,-1
0.112782,0.090000,-1
0.037594,0.021000,-1
0.032581,0.012000,-1
0.077694,0.099000,-1
0.047619,0.019000,-1
0.037594,0.037000,-1
0.313283,0.029000,-1
0.027569,0.010000,-1
0.047619,0.019000,-1
